Date,Close,Adj Close,High,Low,Open,Volume,Ticker
2000-08-11,21.90152931213379,21.90152931213379,22.262471915800866,21.811292745388677,22.120672381625695,277498,LH
2000-08-14,22.404273986816406,22.404273986816406,22.48161753089077,22.172237859622626,22.172237859622626,399485,LH
2000-08-15,22.03043556213379,22.03043556213379,22.674977226756624,21.8886378612421,22.481614727369774,339422,LH
2000-08-16,21.927309036254883,21.927309036254883,22.210908093692293,21.656601178093105,22.06910856497359,791986,LH
2000-08-17,22.210914611816406,22.210914611816406,22.584748510577132,21.82418767833978,21.82418767833978,1131408,LH
2000-08-18,22.61052131652832,22.61052131652832,23.17771940297836,22.236687546209176,22.275359310441438,1309267,LH
2000-08-21,23.28084945678711,23.28084945678711,23.409757802627635,23.151941110946584,23.306630026961106,847392,LH
2000-08-22,23.16482925415039,23.16482925415039,23.40975471258634,23.023029726111698,23.24217461777664,521006,LH
2000-08-23,23.31951904296875,23.31951904296875,23.525772743320147,22.99725004021908,23.12615654232494,615989,LH
2000-08-24,23.64179039001465,23.64179039001465,23.64179039001465,23.409756116873407,23.435538516847643,506573,LH
2000-08-25,23.51288414001465,23.51288414001465,23.706246662010447,23.51288414001465,23.66757489027404,198346,LH
2000-08-28,23.68046760559082,23.68046760559082,23.82226716378612,23.51288564348474,23.51288564348474,715162,LH
2000-08-29,23.70624351501465,23.70624351501465,23.92538841018123,23.332409721780458,23.719134714434443,463738,LH
2000-08-30,23.783592224121094,23.783592224121094,23.91250057313174,23.538666727332245,23.65468387511045,418109,LH
2000-08-31,24.40235137939453,24.40235137939453,25.111347240293057,23.744918487502733,23.744918487502733,1291574,LH
2000-09-01,25.369165420532227,25.369165420532227,25.369165420532227,24.492587568838967,24.505478769768853,894883,LH
2000-09-05,25.536745071411133,25.536745071411133,25.833233529101122,24.969548725763392,25.162911241210814,1336272,LH
2000-09-06,25.575416564941406,25.575416564941406,25.781670278850314,25.3691646826893,25.52385359437838,1317182,LH
2000-09-07,25.717214584350586,25.717214584350586,25.96214188541588,25.111346510724744,25.588306249750616,1100213,LH
2000-09-08,25.949251174926758,25.949251174926758,25.98792294337327,25.575415532212403,25.575415532212403,922819,LH
2000-09-11,26.142614364624023,26.142614364624023,26.232849103912905,25.923469453274162,26.065268994050147,1532755,LH
2000-09-12,26.271522521972656,26.271522521972656,26.37464846091475,26.091051212995612,26.194177151937705,845995,LH
2000-09-13,26.903175354003906,26.903175354003906,27.25122863353849,26.2715248019383,26.2715248019383,1361880,LH
2000-09-14,26.606685638427734,26.606685638427734,27.01919124240178,26.413321289754585,26.90317409852336,819922,LH
2000-09-15,26.64535903930664,26.64535903930664,26.941849349198097,26.400433535766354,26.58090486302462,957739,LH
2000-09-18,24.028514862060547,24.028514862060547,27.328568318874776,23.358190845393587,26.916060949901798,5075040,LH
2000-09-19,24.531261444091797,24.531261444091797,24.647278590435654,24.131645200767956,24.131645200767956,1400525,LH
2000-09-20,24.002735137939453,24.002735137939453,24.621494428656863,23.822263830784937,24.582822659858305,987072,LH
2000-09-21,22.94568634033203,22.94568634033203,23.7191363799503,22.687869660459278,23.7191363799503,1766021,LH
2000-09-22,22.894123077392578,22.894123077392578,23.66757310710219,22.32692675527021,22.610524000503023,1975541,LH
2000-09-25,23.177724838256836,23.177724838256836,23.564449897894306,22.894125728526575,23.20350540990516,828302,LH
2000-09-26,22.752323150634766,22.752323150634766,23.306628263136986,22.73943378235165,23.164830558769008,637406,LH
2000-09-27,25.16290855407715,25.16290855407715,25.16290855407715,22.842558616497016,22.842558616497016,1681747,LH
2000-09-28,24.750404357910156,24.750404357910156,24.956658078626972,23.9769561106216,24.750404357910156,2684650,LH
2000-09-29,24.69883918762207,24.69883918762207,25.446508629726093,24.33789658223164,24.544148452936632,1436376,LH
2000-10-02,25.98792266845703,25.98792266845703,26.29730413938322,24.247660136952412,24.750402279722405,1571866,LH
2000-10-03,25.88479995727539,25.88479995727539,26.60668709327359,25.60120085081494,26.091053686368724,1196592,LH
2000-10-04,25.369165420532227,25.369165420532227,25.794562229620546,24.956657980716944,25.781671028690656,1284125,LH
2000-10-05,25.16290855407715,25.16290855407715,25.601196509288737,25.16290855407715,25.369162248193373,710971,LH
2000-10-06,25.059783935546875,25.059783935546875,25.2144728404946,24.647276525706168,25.162909872178695,843667,LH
2000-10-09,23.29374122619629,23.29374122619629,24.93087615933183,23.023033326993072,24.905095588528653,1864728,LH
2000-10-10,23.48710060119629,23.48710060119629,23.925388562666175,22.68786821195494,23.0488126397264,1890802,LH
2000-10-11,23.97695541381836,23.97695541381836,24.02851838458486,22.326927527692767,23.255066496460156,1488058,LH
2000-10-12,23.92539405822754,23.92539405822754,24.028521846274536,22.339821946704266,23.822268101837615,3030125,LH
2000-10-13,25.008220672607422,25.008220672607422,25.085564208341737,23.693354921930315,23.87382622473821,3524126,LH
2000-10-16,25.150020599365234,25.150020599365234,25.16291180034621,24.389461721369983,24.492587665904068,5052226,LH
2000-10-17,25.498071670532227,25.498071670532227,25.678542973745042,24.956655929237076,25.16290963219031,2052830,LH
2000-10-18,24.69883918762207,24.69883918762207,25.42072623005962,24.441022517584138,25.42072623005962,2648333,LH
2000-10-19,25.781673431396484,25.781673431396484,25.987927170525804,24.956660306536225,24.956660306536225,1954123,LH
2000-10-20,24.441024780273438,24.441024780273438,25.382054980367453,24.20899048842082,25.369165610997648,2911862,LH
2000-10-23,23.29374122619629,23.29374122619629,24.53126174279892,23.20350464924292,24.428133964615512,3102758,LH
2000-10-24,27.019189834594727,27.019189834594727,27.741076893507167,25.266036071995007,25.575415716769843,6399206,LH
2000-10-25,26.580904006958008,26.580904006958008,28.050458812528074,26.555121604612772,26.812938301437587,1713874,LH
2000-10-26,27.25122833251953,27.25122833251953,27.766861729596865,26.606686586172863,26.606686586172863,1595611,LH
2000-10-27,26.606685638427734,26.606685638427734,27.741078338927405,26.194178202796856,27.58638942430845,2417861,LH
2000-10-30,27.302791595458984,27.302791595458984,27.483262920018685,26.45199611492679,26.45199611492679,1888474,LH
2000-10-31,27.81842613220215,27.81842613220215,27.81842613220215,27.0191935930073,27.586391824258865,1914082,LH
2000-11-01,27.81842613220215,27.81842613220215,28.35984195961246,26.60668795314625,27.895771512068904,2742850,LH
2000-11-02,27.63795280456543,27.63795280456543,28.02467784431706,27.3285731390955,27.63795280456543,1512734,LH
2000-11-03,27.405916213989258,27.405916213989258,27.844204218562894,27.30279027114493,27.689515304296403,968448,LH
2000-11-06,27.431697845458984,27.431697845458984,27.81842286775421,26.812936710792556,27.148098763113108,1256654,LH
2000-11-07,28.669218063354492,28.669218063354492,28.849689372710735,27.43169763516534,27.48326060474473,1909891,LH
2000-11-08,29.494234085083008,29.494234085083008,30.37081015246453,28.65632979092301,28.65632979092301,2265144,LH
2000-11-09,29.262197494506836,29.262197494506836,29.545794749823873,28.102020577031794,29.545794749823873,1614701,LH
2000-11-10,30.319244384765625,30.319244384765625,30.396589755740976,28.74656189100834,28.92703503383642,1018267,LH
2000-11-13,28.256710052490234,28.256710052490234,30.319243445787375,27.637950767163783,30.319243445787375,2095666,LH
2000-11-14,29.90673828125,29.90673828125,30.30635266642289,26.606684439836002,28.411401184021827,2301926,LH
2000-11-15,30.422372817993164,30.422372817993164,31.3505155140994,29.571579162514393,29.958304217425447,2145950,LH
2000-11-16,31.350515365600586,31.350515365600586,31.763019158234034,30.267683751653166,30.44815507675876,1832602,LH
2000-11-17,30.783315658569336,30.783315658569336,31.402074980739133,30.267682279542225,31.350513840824622,1095557,LH
2000-11-20,29.004383087158203,29.004383087158203,30.731752819301033,28.69500157464497,30.731752819301033,1583040,LH
2000-11-21,27.354351043701172,27.354351043701172,29.545792722068235,27.354351043701172,29.081722353259167,1760899,LH
2000-11-22,28.063352584838867,28.063352584838867,28.372732283042346,26.825831960367893,27.354356603613077,1379107,LH
2000-11-24,28.682109832763672,28.682109832763672,28.77234641082318,28.11491345660126,28.11491345660126,270514,LH
