Date,Close,Adj Close,High,Low,Open,Volume,Ticker
2000-08-11,28.453338623046875,28.453338623046875,29.04611651102702,27.40457774431278,27.814962435991337,3759900,SCHW
2000-08-14,29.18290901184082,29.18290901184082,29.502097079157828,27.997353333234784,28.5445328772068,4541800,SCHW
2000-08-15,27.541379928588867,27.541379928588867,29.091722507350493,27.26779006174858,29.091722507350493,5060700,SCHW
2000-08-16,27.358991622924805,27.358991622924805,28.726941204071046,26.948606748580936,28.042966413497926,4147300,SCHW
2000-08-17,28.635719299316406,28.635719299316406,28.635719299316406,27.63255715825755,27.72375371653563,3842600,SCHW
2000-08-18,27.22218132019043,27.22218132019043,28.59013013025025,27.22218132019043,28.088548899894985,3109300,SCHW
2000-08-21,27.76936149597168,27.76936149597168,28.225344443360378,27.35897684332185,28.225344443360378,1925200,SCHW
2000-08-22,27.632568359375,27.632568359375,28.225346228470503,27.267781978393153,28.225346228470503,2332300,SCHW
2000-08-23,26.99419593811035,26.99419593811035,27.769367105252034,26.766204418362797,27.495777281554968,3074300,SCHW
2000-08-24,26.99419593811035,26.99419593811035,27.313384065756924,26.629409506514264,27.17658915390839,3061700,SCHW
2000-08-25,26.173425674438477,26.173425674438477,26.8574002129691,26.08222906930106,26.766203607831685,3266700,SCHW
2000-08-28,26.72059440612793,26.72059440612793,26.99418410994494,26.310209850402416,26.310209850402416,2661200,SCHW
2000-08-29,27.541379928588867,27.541379928588867,27.814969795429157,26.401422150087672,26.766208639208056,3415100,SCHW
2000-08-30,27.267778396606445,27.267778396606445,28.316539104168232,27.13098352170708,27.632564729671415,3715400,SCHW
2000-08-31,28.042959213256836,28.042959213256836,28.225352443912165,26.994198136988693,27.039796444652524,3651400,SCHW
2000-09-01,26.99419593811035,26.99419593811035,28.407743360545183,26.99419593811035,28.088555232898607,2254200,SCHW
2000-09-05,27.723777770996094,27.723777770996094,27.951769364507573,27.450187858782318,27.860572727102983,2003300,SCHW
2000-09-06,28.36214828491211,28.36214828491211,28.68133644889022,28.13415673921346,28.31654997577238,4239000,SCHW
2000-09-07,27.906152725219727,27.906152725219727,28.818118500553705,27.86055443645303,28.453332190420113,3019100,SCHW
2000-09-08,27.404571533203125,27.404571533203125,28.042947575573915,27.1309818007585,27.58696468816621,2706500,SCHW
2000-09-11,27.723777770996094,27.723777770996094,28.179760958019056,27.358991221377725,27.450187858782318,2642600,SCHW
2000-09-12,27.358991622924805,27.358991622924805,27.723778177897138,27.17659834543864,27.723778177897138,2065900,SCHW
2000-09-13,27.358991622924805,27.358991622924805,27.586983219782514,26.49262355486552,27.586983219782514,4150300,SCHW
2000-09-14,26.99419593811035,26.99419593811035,27.54137558550448,26.082229859120137,27.13099084995888,4587600,SCHW
2000-09-15,25.717449188232422,25.717449188232422,26.948603670647802,25.53505593157829,26.857407042320737,6313800,SCHW
2000-09-18,23.528728485107422,23.528728485107422,26.036635591078173,22.844753819842673,25.899840658025227,7389800,SCHW
2000-09-19,24.39509391784668,24.39509391784668,24.851076981731666,23.48312779007671,23.711119322019204,4555200,SCHW
2000-09-20,24.15570068359375,24.15570068359375,24.623083282945966,23.57432232830197,24.121501956811883,2579500,SCHW
2000-09-21,21.88719367980957,21.88719367980957,23.84792144695918,21.88719367980957,23.619929846127828,5402500,SCHW
2000-09-22,25.535037994384766,25.535037994384766,25.535037994384766,23.027132477079117,23.391918734141758,6571500,SCHW
2000-09-25,24.805469512939453,24.805469512939453,25.35264898748959,24.486281486118543,25.124657539760367,3481800,SCHW
2000-09-26,24.075902938842773,24.075902938842773,24.759877454150807,23.48312502557581,24.623082551089198,2996000,SCHW
2000-09-27,24.075902938842773,24.075902938842773,24.71427915313027,23.89350973476063,24.48628764802759,2360600,SCHW
2000-09-28,25.535037994384766,25.535037994384766,25.763029405048915,24.349482658931187,24.440679223196845,4474200,SCHW
2000-09-29,25.87703514099121,25.87703514099121,26.355817288974308,24.89667169512106,25.261458093584373,3008300,SCHW
2000-10-02,25.535037994384766,25.535037994384766,25.991020815713064,24.805465480259485,25.991020815713064,3212000,SCHW
2000-10-03,24.48628807067871,24.48628807067871,25.30705750321543,24.440689768871117,25.07906599417745,3563400,SCHW
2000-10-04,24.53188705444336,24.53188705444336,24.75987856981923,23.163937962188154,23.61992099293989,3277200,SCHW
2000-10-05,25.079065322875977,25.079065322875977,25.489450028159403,24.486287415244362,24.53188571583141,3249700,SCHW
2000-10-06,22.61675453186035,22.61675453186035,25.443848848342896,22.29756646387039,25.443848848342896,6105600,SCHW
2000-10-09,21.248804092407227,21.248804092407227,22.70794943780858,21.248804092407227,22.616752853720996,5060000,SCHW
2000-10-10,21.385604858398438,21.385604858398438,23.255135347085723,20.838425203172893,23.255135347085723,5813800,SCHW
2000-10-11,21.02082061767578,21.02082061767578,21.56800033006647,19.69846964606494,21.157615545773453,6815700,SCHW
2000-10-12,19.789670944213867,19.789670944213867,21.157620548652613,19.69847430391795,21.157620548652613,4682400,SCHW
2000-10-13,22.890344619750977,22.890344619750977,23.52872076452491,19.7440621919366,19.7440621919366,6878200,SCHW
2000-10-16,22.981550216674805,22.981550216674805,23.30073841412862,22.160780566079275,22.70796033314296,3076500,SCHW
2000-10-17,22.343162536621094,22.343162536621094,22.616752281967475,20.97521380988919,22.616752281967475,5775500,SCHW
2000-10-18,21.20321273803711,21.20321273803711,21.88718734248992,20.291246598766694,20.61043474751134,6545600,SCHW
2000-10-19,22.61675453186035,22.61675453186035,22.799147713568903,21.704788623317597,21.88718180502615,4292100,SCHW
2000-10-20,22.981550216674805,22.981550216674805,23.711123239426385,21.97838731039138,21.97838731039138,3639100,SCHW
2000-10-23,22.707956314086914,22.707956314086914,23.711119042821675,22.662358008235334,23.711119042821675,1890900,SCHW
2000-10-24,22.93594741821289,22.93594741821289,24.07590504337258,22.61675928316818,23.027144028225667,2695700,SCHW
2000-10-25,22.662353515625,22.662353515625,23.574319451867453,22.616755218812877,22.753550109249243,3276200,SCHW
2000-10-26,22.525564193725586,22.525564193725586,23.004346428612468,21.841589572458616,22.844752350316842,2609700,SCHW
2000-10-27,22.844751358032227,22.844751358032227,23.574324255693934,22.52556321530523,22.52556321530523,3319300,SCHW
2000-10-30,24.48628807067871,24.48628807067871,24.623082976101497,22.981544111028064,23.02714241283566,3513600,SCHW
2000-10-31,25.626251220703125,25.626251220703125,25.80864446782557,23.984711996601146,24.759883296871525,4333100,SCHW
2000-11-01,25.35265350341797,25.35265350341797,25.443850098754005,24.805473931401753,25.35265350341797,2568900,SCHW
2000-11-02,25.626251220703125,25.626251220703125,26.17343096207045,25.17026810289702,25.398259661800072,3648000,SCHW
2000-11-03,25.443845748901367,25.443845748901367,25.991025227372365,25.079059429920704,25.215854299538453,2653100,SCHW
2000-11-06,25.808645248413086,25.808645248413086,25.89984187473257,25.352662116815683,25.626251995774126,1918600,SCHW
2000-11-07,25.808645248413086,25.808645248413086,26.12783344053127,25.626251995774126,25.99103850105205,1283200,SCHW
2000-11-08,25.13248634338379,25.13248634338379,25.725448816095202,24.767586360176765,25.725448816095202,1773900,SCHW
2000-11-09,25.041257858276367,25.041257858276367,25.360545299092276,24.174620518918896,24.950032875186107,2410000,SCHW
2000-11-10,23.125526428222656,23.125526428222656,24.448288294925725,23.034301471898306,24.22022590411485,2948000,SCHW
2000-11-13,22.57817268371582,22.57817268371582,22.988684914328836,21.71153575242168,22.806235034056385,3165400,SCHW
2000-11-14,22.57817268371582,22.57817268371582,23.26235973473751,22.57817268371582,22.94307244426072,3319900,SCHW
2000-11-15,23.079919815063477,23.079919815063477,23.444819733088195,22.16767002000168,22.57818242777949,3736000,SCHW
2000-11-16,22.71501350402832,22.71501350402832,23.262363227016955,22.486951119449724,22.988688365522638,2334800,SCHW
2000-11-17,21.529094696044922,21.529094696044922,22.715019403877907,21.11858229717966,22.532569448826678,5075300,SCHW
2000-11-20,20.662446975708008,20.662446975708008,21.574696290308804,20.251934784137653,21.574696290308804,3869100,SCHW
2000-11-21,20.70807647705078,20.70807647705078,21.118589006331522,19.795826411982464,20.70807647705078,3155400,SCHW
