Date,Close,Adj Close,High,Low,Open,Volume,Ticker
2003-12-02,7.226995468139648,7.226995468139648,7.226995468139648,7.133138384137834,7.133138384137834,160000,NRG
2003-12-03,7.3208537101745605,7.3208537101745605,7.3208537101745605,7.3208537101745605,7.3208537101745605,300000,NRG
2003-12-04,7.6024250984191895,7.6024250984191895,7.6024250984191895,7.6024250984191895,7.6024250984191895,50000,NRG
2003-12-05,7.6024250984191895,7.6024250984191895,7.6024250984191895,7.6024250984191895,7.6024250984191895,0,NRG
2003-12-08,8.184338569641113,8.184338569641113,8.184338569641113,7.883996145755738,7.883996145755738,954000,NRG
2003-12-09,8.308229446411133,8.308229446411133,8.540995349016802,8.184338113947426,8.184338113947426,3014200,NRG
2003-12-10,8.447136878967285,8.447136878967285,8.634851031833225,8.353279802534315,8.353279802534315,2994600,NRG
2003-12-11,8.597311019897461,8.597311019897461,8.634854006619083,8.495945170570955,8.540996897851484,2203200,NRG
2003-12-12,8.616084098815918,8.616084098815918,8.653626374813221,8.604820986372918,8.63485523681457,709000,NRG
2003-12-15,8.409597396850586,8.409597396850586,8.597311627655612,8.409597396850586,8.597311627655612,1287000,NRG
2003-12-16,8.240653991699219,8.240653991699219,8.390825214412116,8.184339156618117,8.390825214412116,885600,NRG
2003-12-17,8.05294132232666,8.05294132232666,8.221883711617766,8.034169468356753,8.221883711617766,1150800,NRG
2003-12-18,8.090482711791992,8.090482711791992,8.090482711791992,8.052940440111028,8.052940440111028,2425200,NRG
2003-12-19,8.184338569641113,8.184338569641113,8.184338569641113,8.09048147266783,8.09048147266783,1421800,NRG
2003-12-22,8.128023147583008,8.128023147583008,8.184337253496393,8.128023147583008,8.128023147583008,5200,NRG
2003-12-23,8.184338569641113,8.184338569641113,8.203110418679463,8.146796303710058,8.146796303710058,133800,NRG
2003-12-24,8.203110694885254,8.203110694885254,8.203110694885254,8.18433884521484,8.18433884521484,20200,NRG
2003-12-26,8.203110694885254,8.203110694885254,8.203110694885254,8.203110694885254,8.203110694885254,1000,NRG
2003-12-29,8.184338569641113,8.184338569641113,8.184338569641113,8.184338569641113,8.184338569641113,1200,NRG
2003-12-30,8.221883773803711,8.221883773803711,8.221883773803711,8.203112635764839,8.203112635764839,31600,NRG
2003-12-31,8.221883773803711,8.221883773803711,8.259426765954471,8.221883773803711,8.221883773803711,14200,NRG
2004-01-02,8.428366661071777,8.428366661071777,8.428366661071777,8.240652487917151,8.259423618803517,557600,NRG
2004-01-05,8.409597396850586,8.409597396850586,8.447140386226184,8.372054407474987,8.428369249574866,136000,NRG
2004-01-06,8.428366661071777,8.428366661071777,8.447137791958141,8.405840444720846,8.409594814112669,160600,NRG
2004-01-07,8.353283882141113,8.353283882141113,8.40959801228926,8.259426759869866,8.40959801228926,283400,NRG
2004-01-08,8.357037544250488,8.357037544250488,8.390826162688569,8.334512037316086,8.390826162688569,385200,NRG
2004-01-09,7.940310955047607,7.940310955047607,8.37205349566289,7.940310955047608,8.37205349566289,3456200,NRG
2004-01-12,7.95908260345459,7.95908260345459,7.977853737584466,7.959082603454591,7.977853737584466,17800,NRG
2004-01-13,7.883997917175293,7.883997917175293,8.015398025676145,7.868980434570404,7.977855035236904,1069600,NRG
2004-01-14,7.883997917175293,7.883997917175293,7.921540907614534,7.883997917175294,7.902769054358422,208600,NRG
2004-01-15,7.82768440246582,7.82768440246582,7.883998534497624,7.790141409086938,7.883998534497624,54200,NRG
2004-01-16,7.808910369873047,7.808910369873047,7.846453352781375,7.790139236455302,7.790139236455302,493800,NRG
2004-01-20,7.883997917175293,7.883997917175293,7.902769054358422,7.872734805221627,7.883997917175294,856600,NRG
2004-01-21,7.883997917175293,7.883997917175293,7.940312044797663,7.883997917175294,7.902769054358422,969600,NRG
2004-01-22,8.071709632873535,8.071709632873535,8.109252611589824,7.921538434081137,7.921538434081137,863600,NRG
2004-01-23,7.95908260345459,7.95908260345459,8.071710840379577,7.9215396191219725,8.071710840379577,748400,NRG
2004-01-26,7.82768440246582,7.82768440246582,7.959084521255388,7.82768440246582,7.959084521255388,291600,NRG
2004-01-27,7.782628059387207,7.782628059387207,7.827679767983005,7.771365669292718,7.827679767983005,994600,NRG
2004-01-28,7.696281909942627,7.696281909942627,7.790139006405342,7.6775107770792115,7.790139006405342,100000,NRG
2004-01-29,7.508570194244385,7.508570194244385,7.696284449100495,7.41471306681633,7.696284449100495,1169000,NRG
2004-01-30,7.508570194244385,7.508570194244385,7.602427321672439,7.508570194244385,7.508570194244385,341200,NRG
2004-02-02,7.564883232116699,7.564883232116699,7.639969209616166,7.508569107028576,7.508569107028576,80800,NRG
2004-02-03,7.6211957931518555,7.6211957931518555,7.6249501628636365,7.508567566089632,7.508567566089632,1379200,NRG
2004-02-04,7.6024250984191895,7.6024250984191895,7.621196231986148,7.6024250984191895,7.6024250984191895,575200,NRG
2004-02-05,7.527339935302734,7.527339935302734,7.609934650386462,7.516077540389805,7.609934650386462,649000,NRG
2004-02-06,7.527339935302734,7.527339935302734,7.564882922515981,7.508568799732571,7.564882922515981,486600,NRG
2004-02-09,7.508570194244385,7.508570194244385,7.527341333300774,7.508570194244385,7.527341333300774,607400,NRG
2004-02-10,7.519831657409668,7.519831657409668,7.546111532751816,7.50856854680322,7.50856854680322,544600,NRG
2004-02-11,7.508570194244385,7.508570194244385,7.53860444637844,7.508570194244385,7.53860444637844,1015600,NRG
2004-02-12,7.508570194244385,7.508570194244385,7.527341333300774,7.508570194244385,7.516078936296163,188600,NRG
2004-02-13,7.523584365844727,7.523584365844727,7.523584365844727,7.508566888353105,7.516075627098916,927400,NRG
2004-02-17,7.4334821701049805,7.4334821701049805,7.523585617904055,7.4334821701049805,7.519831247906355,276200,NRG
2004-02-18,7.324608325958252,7.324608325958252,7.452254041963201,7.320853955949534,7.414711057948887,442800,NRG
2004-02-19,7.335875034332275,7.335875034332275,7.339628690109351,7.320857546931121,7.332120662481986,680800,NRG
2004-02-20,7.335875034332275,7.335875034332275,7.3471374338099285,7.320857546931121,7.339628690109351,210200,NRG
2004-02-23,7.226995468139648,7.226995468139648,7.3283612907190605,7.133138384137834,7.320852552141462,94800,NRG
2004-02-24,6.922900199890137,6.922900199890137,7.358397105689561,6.795254481010353,7.208225882323014,2856800,NRG
2004-02-25,7.208226203918457,7.208226203918457,7.226997339149421,6.907883027712658,6.945426014247496,2178200,NRG
2004-02-26,7.189453601837158,7.189453601837158,7.264539567065788,7.170682468566418,7.208225451180732,1029200,NRG
2004-02-27,7.2457685470581055,7.2457685470581055,7.245768547058106,7.170683289308205,7.170683289308205,1516600,NRG
2004-03-01,7.508570194244385,7.508570194244385,7.583656182616051,7.208227672903831,7.208227672903831,1330400,NRG
2004-03-02,7.471025466918945,7.471025466918945,7.527339587097334,7.414711346740557,7.508568452395501,303800,NRG
2004-03-03,7.497304916381836,7.497304916381836,7.504813656265526,7.433482059516159,7.471025042861766,465600,NRG
2004-03-04,7.4334821701049805,7.4334821701049805,7.489797003997617,7.076825613197816,7.489797003997617,385200,NRG
2004-03-05,7.452254772186279,7.452254772186279,7.471025907996331,7.414711784493247,7.433482920303297,160800,NRG
2004-03-08,7.3208537101745605,7.3208537101745605,7.47102492511742,7.159419385583672,7.47102492511742,99000,NRG
