Date,Close,Adj Close,High,Low,Open,Volume,Ticker
2000-08-11,8.873172760009766,8.873172760009766,8.873172760009766,8.575415284841652,8.694518274908898,22800,SJM
2000-08-14,8.873172760009766,8.873172760009766,8.992275750077011,8.873172760009766,8.873172760009766,32000,SJM
2000-08-15,8.634964942932129,8.634964942932129,8.932722354757376,8.57541346056708,8.873170872392325,10400,SJM
2000-08-16,8.634964942932129,8.634964942932129,8.634964942932129,8.51586197820203,8.634964942932129,9800,SJM
2000-08-17,8.813618659973145,8.813618659973145,8.873170137405396,8.694515705108643,8.694515705108643,22200,SJM
2000-08-18,8.813618659973145,8.813618659973145,8.873170137405396,8.694515705108643,8.813618659973145,23600,SJM
2000-08-21,8.813618659973145,8.813618659973145,8.813618659973145,8.754067182540894,8.813618659973145,3400,SJM
2000-08-22,8.813618659973145,8.813618659973145,8.813618659973145,8.754067182540894,8.813618659973145,5400,SJM
2000-08-23,8.754064559936523,8.754064559936523,8.754064559936523,8.694513100345118,8.754064559936523,1600,SJM
2000-08-24,9.051824569702148,9.051824569702148,9.051824569702148,8.754067182540894,8.754067182540894,17200,SJM
2000-08-25,9.170931816101074,9.170931816101074,9.170931816101074,9.111380310801717,9.111380310801717,17800,SJM
2000-08-28,8.813618659973145,8.813618659973145,9.17092752456665,8.813618659973145,9.17092752456665,19000,SJM
2000-08-29,8.813618659973145,8.813618659973145,8.813618659973145,8.634964227676392,8.634964227676392,27000,SJM
2000-08-30,8.873172760009766,8.873172760009766,8.992275750077011,8.813621264976144,8.813621264976144,19000,SJM
2000-08-31,9.141153335571289,9.141153335571289,9.200704823099441,8.873171641694606,8.99227461675091,54900,SJM
2000-09-01,9.468690872192383,9.468690872192383,9.528242387111831,9.170933297595138,9.200709055054862,66800,SJM
2000-09-05,9.706894874572754,9.706894874572754,9.766446376870746,9.468688865380784,9.49846461652978,41000,SJM
2000-09-06,10.242854118347168,10.242854118347168,10.302405595779419,9.528236389160156,9.677115082740784,122300,SJM
2000-09-07,10.629940032958984,10.629940032958984,10.659715775348225,10.242855381898853,10.242855381898853,327700,SJM
2000-09-08,10.242854118347168,10.242854118347168,10.68949019908905,10.183302640914917,10.6299387216568,61900,SJM
2000-09-11,10.272627830505371,10.272627830505371,10.33217929618946,10.242852097663327,10.242852097663327,55300,SJM
2000-09-12,10.868142127990723,10.868142127990723,11.017020787278266,10.242851758983036,10.242851758983036,63400,SJM
2000-09-13,10.600160598754883,10.600160598754883,10.897917918944627,10.570384866735909,10.838366454906678,26700,SJM
2000-09-14,10.481062889099121,10.481062889099121,10.540614382787185,10.391735648567026,10.540614382787185,83800,SJM
2000-09-15,10.481062889099121,10.481062889099121,10.65971737016331,10.421511395411057,10.421511395411057,46700,SJM
2000-09-18,10.629940032958984,10.629940032958984,10.719267260126706,10.540612805791262,10.629940032958984,26200,SJM
2000-09-19,10.689489364624023,10.689489364624023,10.778816573799155,10.540610682665472,10.540610682665472,29100,SJM
2000-09-20,10.778820037841797,10.778820037841797,10.868147275724464,10.629941308037353,10.629941308037353,7400,SJM
2000-09-21,10.71926212310791,10.71926212310791,10.749037851227655,10.600159210628933,10.71926212310791,57900,SJM
2000-09-22,11.106352806091309,11.106352806091309,11.165904295668206,10.570389399899234,10.65971663426458,79900,SJM
2000-09-25,11.165900230407715,11.165900230407715,11.165900230407715,10.927694358825683,11.076573028564452,31700,SJM
2000-09-26,10.92769718170166,10.92769718170166,11.106351631538745,10.689491248585547,11.07657588989923,14600,SJM
2000-09-27,11.255228996276855,11.255228996276855,11.314780472447632,10.74904144882525,10.927695877337582,33900,SJM
2000-09-28,11.582770347595215,11.582770347595215,11.701873384588483,11.017030921877197,11.314788514360364,51300,SJM
2000-09-29,11.582770347595215,11.582770347595215,11.701873384588483,11.285012755112048,11.493443069850265,75200,SJM
2000-10-02,11.64231014251709,11.64231014251709,11.67208587178184,11.58275868398759,11.67208587178184,55600,SJM
2000-10-03,11.433880805969238,11.433880805969238,11.731638118624687,11.433880805969238,11.642310924828053,354500,SJM
2000-10-04,11.582770347595215,11.582770347595215,11.582770347595215,11.106358199622147,11.523218829098582,25300,SJM
2000-10-05,11.70186996459961,11.70186996459961,11.70186996459961,11.255233706408784,11.52321546132328,48900,SJM
2000-10-06,11.761421203613281,11.761421203613281,11.910299953026108,11.552990954435325,11.70186970384815,49800,SJM
2000-10-09,11.612536430358887,11.612536430358887,11.731639368106157,11.43388202373798,11.731639368106157,10600,SJM
2000-10-10,11.731640815734863,11.731640815734863,11.761416553845866,11.43388343462484,11.552986387068849,147600,SJM
2000-10-11,11.523207664489746,11.523207664489746,11.79118923808253,11.493431934090548,11.731637777284135,12000,SJM
2000-10-12,11.523207664489746,11.523207664489746,11.552983394888944,11.43388047329215,11.43388047329215,32900,SJM
2000-10-13,11.582770347595215,11.582770347595215,11.642321866091848,11.463667310601949,11.463667310601949,16000,SJM
2000-10-16,11.493432998657227,11.493432998657227,11.582760198128657,11.43388153234294,11.552984464971512,536600,SJM
2000-10-17,11.195676803588867,11.195676803588867,11.433882693026929,10.868143705611534,11.404106956847171,42900,SJM
2000-10-18,11.04680061340332,11.04680061340332,11.165903584976402,10.868146156043698,11.136127842083132,26900,SJM
2000-10-19,11.285006523132324,11.285006523132324,11.37433375154762,11.076576323496635,11.076576323496635,21900,SJM
2000-10-20,11.493432998657227,11.493432998657227,11.52320873181437,11.255227133400082,11.31477859971437,66000,SJM
2000-10-23,11.433880805969238,11.433880805969238,11.463656537234783,11.314777880907059,11.433880805969238,7700,SJM
2000-10-24,11.195676803588867,11.195676803588867,11.374331220667413,11.136125331229351,11.344555484487655,19800,SJM
2000-10-25,10.659712791442871,10.659712791442871,11.195676004420447,10.421506919008394,11.195676004420447,26800,SJM
2000-10-26,10.361957550048828,10.361957550048828,10.54061199056691,10.004648669012662,10.54061199056691,43400,SJM
2000-10-27,11.04680061340332,11.04680061340332,11.076576356296592,10.421510012644642,10.451285755537914,17300,SJM
2000-10-30,11.01701831817627,11.01701831817627,11.10634549372905,10.778812516702187,10.95746686780775,22500,SJM
2000-10-31,10.600160598754883,10.600160598754883,11.0467965790395,10.600160598754883,11.017020847020525,15400,SJM
2000-11-01,10.659712791442871,10.659712791442871,10.897918663877348,10.481058387117013,10.481058387117013,21200,SJM
2000-11-02,10.570387840270996,10.570387840270996,10.719266542246643,10.421509138295349,10.719266542246643,14800,SJM
2000-11-03,10.570387840270996,10.570387840270996,10.689490801851514,10.30240617671483,10.30240617671483,20000,SJM
2000-11-06,10.749044418334961,10.749044418334961,10.838371657268492,10.570389940467898,10.570389940467898,17100,SJM
2000-11-07,11.04680061340332,11.04680061340332,11.076576356296592,10.749043184470617,10.749043184470617,23100,SJM
2000-11-08,11.285006523132324,11.285006523132324,11.37433375154762,11.136127809106831,11.136127809106831,15900,SJM
2000-11-09,11.433880805969238,11.433880805969238,11.433880805969238,11.285002149641514,11.344553612172604,16800,SJM
2000-11-10,11.731640815734863,11.731640815734863,11.731640815734863,11.374331958402836,11.374331958402836,34100,SJM
2000-11-13,11.910294532775879,11.910294532775879,11.940070269107819,11.672088642120363,11.672088642120363,36000,SJM
2000-11-14,11.910294532775879,11.910294532775879,12.118724687099457,11.731640114784241,11.96984600543976,81700,SJM
2000-11-15,12.256717681884766,12.256717681884766,12.406555306357683,11.98700995783351,11.98700995783351,80200,SJM
2000-11-16,12.376583099365234,12.376583099365234,12.436518126480806,12.10687547734517,12.196778018018525,39600,SJM
2000-11-17,12.736200332641602,12.736200332641602,12.736200332641602,12.376589970308192,12.376589970308192,229300,SJM
2000-11-20,12.736200332641602,12.736200332641602,12.796135393030502,12.526427621280446,12.526427621280446,91100,SJM
2000-11-21,12.736200332641602,12.736200332641602,12.736200332641602,12.376589970308192,12.646297742058248,60000,SJM
2000-11-22,12.4964599609375,12.4964599609375,12.85607031952563,12.436524901172811,12.556395020702189,76200,SJM
2000-11-24,12.4964599609375,12.4964599609375,12.526427490819843,12.466492431055157,12.526427490819843,4400,SJM
2000-11-27,12.136853218078613,12.136853218078613,12.46649614498939,12.136853218078613,12.376593528559178,22400,SJM
2000-11-28,11.747270584106445,11.747270584106445,12.136848435109975,11.657368003105631,12.136848435109975,27700,SJM
2000-11-29,11.747270584106445,11.747270584106445,11.747270584106445,11.44759531410373,11.62740047610536,17400,SJM
2000-11-30,11.537504196166992,11.537504196166992,11.747276999733664,11.537504196166992,11.68734191300033,26100,SJM
2000-12-01,11.807206153869629,11.807206153869629,11.837173682178943,11.477563342467178,11.597433455704433,23900,SJM
2000-12-04,11.828780174255371,11.828780174255371,11.891112216849221,11.555476523318326,11.74726847884115,16900,SJM
2000-12-05,11.934268951416016,11.934268951416016,12.044550157758835,11.833578488776224,11.833578488776224,18100,SJM
2000-12-06,11.809601783752441,11.809601783752441,12.221955218104727,11.569861585089258,11.987009933159161,25700,SJM
2000-12-07,12.049348831176758,12.049348831176758,12.164424996735457,11.72330274388311,11.72330274388311,20100,SJM
2000-12-08,12.46169662475586,12.46169662475586,12.46169662475586,12.020574579873513,12.020574579873513,37800,SJM
2000-12-11,12.993924140930176,12.993924140930176,12.993924140930176,12.389778489226044,12.461700394647256,57700,SJM
2000-12-12,12.687052726745605,12.687052726745605,13.305582968587135,12.687052726745605,12.826102501250661,40700,SJM
2000-12-13,12.322644233703613,12.322644233703613,12.893225139548438,12.274696020182036,12.806918538116822,20200,SJM
2000-12-14,12.265113830566406,12.265113830566406,12.490469385522394,12.226755418775245,12.298677326566589,25600,SJM
2000-12-15,12.21716022491455,12.21716022491455,12.322646496943383,12.106879953735566,12.130853607631424,60800,SJM
2000-12-18,12.260313034057617,12.260313034057617,12.260313034057617,12.106879460488122,12.178801333781793,27800,SJM
2000-12-19,12.931586265563965,12.931586265563965,12.974739575416958,12.236340223167625,12.236340223167625,35700,SJM
2000-12-20,12.850077629089355,12.850077629089355,12.99392233447064,12.826103968794067,12.89802586421645,28600,SJM
2000-12-21,13.487781524658203,13.487781524658203,13.617241435590346,12.8740472764516,12.8740472764516,57600,SJM
2000-12-22,13.737112045288086,13.737112045288086,13.780265350581438,13.487782040156759,13.487782040156759,27500,SJM
