Date,Close,Adj Close,High,Low,Open,Volume,Ticker
2000-08-11,5.660431861877441,5.660431861877441,5.725494297071434,5.5953694266834475,5.6929630794744375,614300,HAS
2000-08-14,5.790558338165283,5.790558338165283,5.790558338165282,5.6604334316896585,5.692964658308564,2205200,HAS
2000-08-15,5.530306816101074,5.530306816101074,5.790556548623477,5.530306816101073,5.790556548623477,921900,HAS
2000-08-16,5.627899646759033,5.627899646759033,5.7580244940829415,5.497774799435125,5.595368434928056,3032800,HAS
2000-08-17,5.660431861877441,5.660431861877441,5.725494297071434,5.46524455629546,5.5953694266834475,897600,HAS
2000-08-18,5.725493907928467,5.725493907928467,5.888149984858253,5.627900261770596,5.627900261770596,764800,HAS
2000-08-21,5.69296407699585,5.69296407699585,5.823088970184326,5.595370407104492,5.725495300292969,490500,HAS
2000-08-22,5.790558338165283,5.790558338165283,5.855620791403095,5.6604334316896585,5.6604334316896585,583100,HAS
2000-08-23,5.758026123046875,5.758026123046875,5.888151007183528,5.758026123046875,5.790557344081038,673300,HAS
2000-08-24,5.888152599334717,5.888152599334717,5.985746288826452,5.725496450181824,5.790558909842981,1067500,HAS
2000-08-25,6.148400783538818,6.148400783538818,6.180932004615744,5.953213457077268,5.985744678154194,980300,HAS
2000-08-28,6.408646106719971,6.408646106719971,6.538770900765046,6.148396518629819,6.180927717141088,1469200,HAS
2000-08-29,6.376119136810303,6.376119136810303,6.473712797067604,6.180931816295701,6.40865035689607,790800,HAS
2000-08-30,6.245995998382568,6.245995998382568,6.343589685857297,6.213464769224326,6.2785272275408115,582700,HAS
2000-08-31,6.41678524017334,6.41678524017334,6.441183663139778,6.08334012629868,6.278527510030188,891200,HAS
2000-09-01,6.506242752075195,6.506242752075195,6.636367607116699,6.278524255752563,6.473711538314819,675200,HAS
2000-09-05,6.408646106719971,6.408646106719971,6.6688956948101215,6.376114908208701,6.441177305231239,1362800,HAS
2000-09-06,6.180932998657227,6.180932998657227,6.4737140354357265,6.050808093422337,6.441182809127005,777000,HAS
2000-09-07,6.376119136810303,6.376119136810303,6.376119136810303,6.115869376124168,6.2134630363814685,541600,HAS
2000-09-08,6.180932998657227,6.180932998657227,6.506245261744449,6.148401772348504,6.441182809127005,479900,HAS
